quarter,admin,name,amount,count,cafe_amount,common_amount,western_amount,bakery_amount,known_age_amount,young_amount,weekend_amount,stores,openings,closures,population,cafe_share,young_share,weekend_share,opening_rate,closure_rate,western_share_common,bakery_share_common
20211,11350570,월계2동,979909683,97226,119034448,479897600,0,318590428,953644438,352155265,270861380,79,6,6,3732322,0.1214749176021766,0.36927312839840626,0.27641463769472724,0.0759493670886076,0.0759493670886076,0.0,0.6638716842926491
20212,11350570,월계2동,1274388469,124123,178463424,676760906,0,339457549,1236667697,454902587,369387697,79,4,3,3754371,0.14003847989933438,0.3678454512101645,0.2898548644981501,0.05063291139240506,0.0379746835443038,0.0,0.5015915458331749
20213,11350570,월계2동,1239325349,112215,177106571,679154254,0,328999825,1196774309,426677847,353144227,78,3,3,4105283,0.1429056309893973,0.3565232339893085,0.2849487644910586,0.038461538461538464,0.038461538461538464,0.0,0.4844257737653809
20214,11350570,월계2동,1371655273,118601,163166717,814040902,0,379910788,1300876133,468985022,351647252,81,8,3,4137311,0.11895606732377574,0.36051474087579405,0.2563670762777726,0.09876543209876543,0.037037037037037035,0.0,0.4666974190935679
20221,11350570,월계2동,1004948839,92691,110012627,682311695,0,341916707,989552669,313878417,258377346,81,3,4,4042892,0.1094708732729826,0.3171922292091761,0.25710497487325323,0.037037037037037035,0.04938271604938271,0.0,0.501115120121164
20222,11350570,월계2동,1256995881,119352,168736797,813228337,0,323177892,1220654541,449935954,301205951,80,2,2,4089975,0.1342381463221358,0.3686022038892329,0.23962365792350596,0.025,0.025,0.0,0.39740116926102637
20223,11350570,월계2동,1057614746,90551,121314464,723392470,0,304618740,1027413528,327560164,274370667,80,5,4,3835507,0.1147057229098052,0.3188201781201386,0.2594240180913665,0.0625,0.05,0.0,0.4210974714735419
20224,11350570,월계2동,1173839507,116622,114421009,779043207,0,277793644,1138726937,451768816,260046902,80,6,5,3915675,0.09747585450793658,0.39673147382479107,0.2215353124931073,0.075,0.0625,0.0,0.35658310284194544
20231,11350570,월계2동,955236751,84161,100457104,637820320,0,270143086,920061662,315177776,214646595,80,4,5,3877176,0.1051646137932145,0.34256157931293085,0.22470512653045946,0.05,0.0625,0.0,0.4235410467951225
20232,11350570,월계2동,1177891008,106270,113341980,766220533,0,303514937,1139779150,425061319,223626769,84,8,3,3888470,0.09622450568873007,0.37293305374115676,0.1898535326962951,0.09523809523809523,0.03571428571428571,0.0,0.39611955556925804
20233,11350570,월계2동,943406808,73949,73944253,676308189,0,290556581,904991051,285223197,234138788,82,6,8,3743068,0.07838002903197196,0.3151668700865419,0.24818433152540914,0.07317073170731707,0.0975609756097561,0.0,0.4296215626630539
20234,11350570,월계2동,1035673557,93956,73905051,742791579,0,291424451,1003700722,365014563,230180433,80,3,5,3819896,0.07135940712252828,0.3636687261444453,0.22225191658533386,0.0375,0.0625,0.0,0.3923367728432473
20241,11350570,월계2동,1095693776,91733,92890901,729902027,0,278798489,1024025158,310448247,244298987,80,7,6,3764218,0.08477815885667676,0.3031646679524254,0.22296283172461864,0.0875,0.075,0.0,0.3819670019905288
20242,11350570,월계2동,1420512436,129945,122248644,944388922,0,329396969,1304853019,451012489,288779212,79,2,5,3814345,0.08605953802434715,0.345642369242202,0.2032922800825096,0.02531645569620253,0.06329113924050633,0.0,0.34879376634619186
20243,11350570,월계2동,1128034272,99576,104369112,771839921,0,368961277,1025949453,308806245,265170929,80,3,5,3599582,0.09252299738637729,0.30099557448665065,0.23507346858340844,0.0375,0.0625,0.0,0.4780282374121978
20244,11350570,월계2동,1168054548,115542,85513660,824659223,0,377302108,1106386235,378553470,244874233,77,0,3,3612097,0.07321033092711351,0.34215309086885015,0.2096428059967624,0.0,0.03896103896103896,0.0,0.4575248750961947
20251,11350570,월계2동,881123032,88400,72491395,640647635,0,329851512,794505338,250811271,190290062,78,7,6,3589689,0.08227159246473993,0.31568229815971355,0.21596310059909998,0.08974358974358974,0.07692307692307693,0.0,0.5148719732649915
20252,11350570,월계2동,1124494621,122044,109480110,762898872,0,369647856,1005394397,339241847,199726249,75,4,5,3687113,0.0973593896808867,0.3374216606062904,0.1776142324472711,0.05333333333333334,0.06666666666666667,0.0,0.48453061023794514
20253,11350570,월계2동,896803624,94556,99842479,620563128,0,363725350,828396699,260368989,197163015,72,1,4,3666434,0.11133148476215346,0.31430471574102686,0.2198508232165663,0.013888888888888888,0.05555555555555555,0.0,0.5861214332411964
20254,11350570,월계2동,1139758109,109373,88070852,841460200,0,428374808,984598617,324662506,199774940,71,2,5,3670360,0.07727152919953474,0.3297409730162154,0.17527836689425125,0.028169014084507043,0.07042253521126761,0.0,0.5090850500118722
20211,11350580,월계3동,2766299589,152655,58798743,2553728905,0,211893658,2524331155,724150802,781670764,94,6,1,3008306,0.02125537784620623,0.28686838514259827,0.28256909233846544,0.06382978723404255,0.010638297872340425,0.0,0.08297421765682682
20212,11350580,월계3동,3261530527,178336,73382670,2978971019,0,217991877,2844757672,791064718,916357266,88,4,13,2945038,0.022499458273505222,0.2780780682257002,0.28095927921388425,0.045454545454545456,0.14772727272727273,0.0,0.0731769042429882
20213,11350580,월계3동,3208538337,183871,106263205,2912711732,0,196876474,2843641330,867026170,867575434,89,2,2,2897496,0.033118882755615336,0.30489997485020376,0.27039584473570216,0.02247191011235955,0.02247191011235955,0.0,0.06759215882473055
20214,11350580,월계3동,3545975843,198598,140951901,3203743786,0,221797198,3114572248,853766764,946089999,89,6,2,2917997,0.03974981986362054,0.27412007043607356,0.26680666786482676,0.06741573033707865,0.02247191011235955,0.0,0.06923062916867098
20221,11350580,월계3동,2627716834,161152,135560365,2324990107,0,198156748,2411537140,493384517,683945449,88,2,5,2883261,0.051588650362164555,0.20459337275643202,0.26028126019913456,0.022727272727272728,0.056818181818181816,0.0,0.08522907147148562
20222,11350580,월계3동,2960276161,167740,158629165,2593663423,0,191450843,2629268573,592398431,725697355,90,2,0,2872501,0.053585934680639415,0.2253092122590095,0.2451451538747165,0.022222222222222223,0.0,0.0,0.0738148370764914
20223,11350580,월계3동,2990254183,165512,172580061,2616293347,0,180923503,2649286850,563585136,672856422,88,3,5,2681093,0.0577141776044127,0.21273088491719952,0.22501646375926163,0.03409090909090909,0.056818181818181816,0.0,0.0691526059978931
20224,11350580,월계3동,3179603054,170475,142460753,2854124844,0,189967972,2746488009,533596069,872877883,86,2,4,2682804,0.04480457169670337,0.1942830506637759,0.2745241680095581,0.023255813953488372,0.046511627906976744,0.0,0.0665590968802064
20231,11350580,월계3동,2822355461,153195,135689356,2516126158,0,168631990,2560212976,485677431,666862746,89,8,5,2675788,0.04807663594291676,0.18970196446656865,0.23627879450865527,0.0898876404494382,0.056179775280898875,0.0,0.06702048284178284
20232,11350580,월계3동,3006207932,162038,141478871,2646882054,0,185752704,2699895906,552095649,777719778,88,9,10,2575401,0.047062237277072025,0.20448775368453037,0.25870458584100364,0.10227272727272728,0.11363636363636363,0.0,0.07017793018744008
20233,11350580,월계3동,2997024093,157446,132117568,2661866107,0,160780683,2680003179,498835195,719763225,89,4,3,2593143,0.044082918221638734,0.1861323146587208,0.24015930558620305,0.0449438202247191,0.033707865168539325,0.0,0.06040149148643861
20234,11350580,월계3동,3182780948,169130,120942183,2855469243,0,250856835,2844657266,544100622,807254363,88,4,5,2637357,0.037998902524535284,0.19127106400592303,0.25363176925740477,0.045454545454545456,0.056818181818181816,0.0,0.08785135249310055
20241,11350580,월계3동,3081065064,163473,115572570,2773808069,0,234199992,2807177137,511233651,757429662,87,3,3,2623967,0.03751059052610776,0.18211663391728458,0.24583371213091657,0.034482758620689655,0.034482758620689655,0.0,0.0844326594249301
20242,11350580,월계3동,3146403689,163680,117681085,2836899328,0,226067385,2911739671,542524345,799970490,89,4,4,2353421,0.03740177568804014,0.1863230941980733,0.25424915842704504,0.0449438202247191,0.0449438202247191,0.0,0.07968819434963044
20243,11350580,월계3동,3447742940,184531,197740088,3071939003,0,208918915,3170583412,542906681,982640475,87,2,3,2479674,0.05735348935266038,0.1712324233278995,0.28500978527128823,0.022988505747126436,0.034482758620689655,0.0,0.06800880967882943
20244,11350580,월계3동,3890817303,195643,209920586,3487124303,0,237261836,3442318062,610284775,1093688335,88,4,3,2510151,0.05395282524269169,0.17728889777414183,0.28109475460508404,0.045454545454545456,0.03409090909090909,0.0,0.06803939733260492
20251,11350580,월계3동,3312706022,178043,177452611,2964141025,0,235310949,3045724530,496352089,969704346,88,1,1,2513256,0.05356726791375996,0.16296683567768355,0.29272272865750837,0.011363636363636364,0.011363636363636364,0.0,0.07938588178340807
20252,11350580,월계3동,3490747113,190354,215020722,3068817488,0,248270972,3233599898,553898608,969530893,85,3,6,2444004,0.061597335767817334,0.1712947258387129,0.2777430909816812,0.03529411764705882,0.07058823529411765,0.0,0.08090118521900186
20253,11350580,월계3동,3647051513,200532,257095843,3181963320,0,242861338,3368543526,597288188,969323145,86,1,0,2351729,0.07049416277329121,0.1773134838216723,0.26578268542268324,0.011627906976744186,0.0,0.0,0.0763243675605915
20254,11350580,월계3동,3905341525,199422,293301519,3409356015,0,231090624,3571870423,592577591,1040739876,86,2,3,2300869,0.07510265545853893,0.16590120044228715,0.2664913860510573,0.023255813953488372,0.03488372093023256,0.0,0.0677813120669359
20211,11350595,공릉1동,16188808497,803795,1708191491,11948050712,102222149,372290018,14678492541,5255567374,5254534020,477,22,18,11201342,0.10551681374923612,0.3580454436530275,0.32457818133890054,0.04612159329140461,0.03773584905660377,0.008555550312264192,0.031159059077820225
20212,11350595,공릉1동,19427631376,970321,2205609780,14316191039,121952447,383810895,17632876534,6535555198,6367410014,479,38,32,11102699,0.11352952592690783,0.3706460023920678,0.3277501971684518,0.07933194154488518,0.06680584551148225,0.008518498158328466,0.026809567849047755
20213,11350595,공릉1동,17075916995,941323,2382793363,12198946293,106000642,363164004,15665462443,5811134893,5417315827,477,17,17,11320640,0.13954116570710118,0.3709520171615913,0.3172488967114471,0.03563941299790356,0.03563941299790356,0.008689327705362987,0.029770112539014192
20214,11350595,공릉1동,20216278524,947979,2063759297,14812441593,124684537,392077568,18055900504,6774734647,6453508650,492,49,25,11591379,0.10208403562257926,0.37520890445199145,0.3192233744869828,0.09959349593495935,0.0508130081300813,0.008417554676396016,0.02646947605081436
20221,11350595,공릉1동,17301645253,839454,1988130846,12777680658,108551661,407876561,15719612128,5765717558,5641923720,490,16,19,11518654,0.11490993006316959,0.36678497605739396,0.32609174662286666,0.0326530612244898,0.03877551020408163,0.008495411953501647,0.03192101696051011
20222,11350595,공릉1동,24293860816,1070779,2988539042,17172330551,148002620,366795475,22027243668,8262007286,8234737691,499,30,16,11479298,0.12301622474233245,0.37508130433961656,0.33896373052308676,0.06012024048096192,0.03206412825651302,0.008618668244269346,0.02135967939300122
20223,11350595,공릉1동,22967327133,1021948,2802019034,16327203125,103607883,329561751,20671438314,7801302413,7446863568,495,30,34,11042181,0.12200022308969478,0.37739523948444686,0.3242372751899445,0.06060606060606061,0.06868686868686869,0.006345721444560028,0.020184825807390082
20224,11350595,공릉1동,24713753844,1024970,2755575054,17510085871,108323145,360445739,21996013513,8393189467,8448081530,506,38,21,11007014,0.1114996560779049,0.3815777555346331,0.34183724509544805,0.07509881422924901,0.041501976284584984,0.006186328599301933,0.020585035485003875
20231,11350595,공릉1동,23517563211,979854,2586982868,16450504698,103680390,331558532,21117535873,7815788671,7516074277,519,37,26,11238913,0.11000216496877432,0.3701089330688881,0.31959409270278755,0.07129094412331406,0.05009633911368015,0.006302565903197191,0.02015491549267238
20232,11350595,공릉1동,27062999658,1142960,2819397102,18895678062,40906995,355044499,24341331519,8965355470,9074324460,528,32,21,11088561,0.10417903180095439,0.3683182024369519,0.33530372001159786,0.06060606060606061,0.03977272727272727,0.0021648863229875664,0.018789719947335966
20233,11350595,공릉1동,26057836838,1095980,2406164227,18478873380,112800661,343547946,23463260365,8451178846,8953529930,533,32,24,11002244,0.09233936960918812,0.36018774520384095,0.34360219482774246,0.0600375234521576,0.0450281425891182,0.006104304016828541,0.018591390229007566
20234,11350595,공릉1동,26270390544,1064747,2174070077,18872562954,37844576,373387019,23221330584,8457490283,8854297180,533,28,28,11134560,0.08275743268295432,0.3642121304120012,0.33704474873222884,0.0525328330206379,0.0525328330206379,0.0020052695594256274,0.01978464821710193
20241,11350595,공릉1동,25328061894,972870,2085933308,18371216829,0,345243890,22837622421,7796174424,8477374231,545,45,23,11101265,0.08235660970546427,0.3413741711059704,0.33470283934390643,0.08256880733944955,0.04220183486238532,0.0,0.01879265228936894
20242,11350595,공릉1동,27786813321,1123988,2702302123,19983175036,52020100,357598866,25081995238,8711307022,9553220927,547,32,30,10925081,0.09725124258699086,0.3473131598718311,0.34380412092019613,0.05850091407678245,0.054844606946983544,0.002603194933051679,0.017894997434380677
20243,11350595,공릉1동,24573644197,978749,2125705764,17978750627,7623464,330854549,22159203079,7524851413,8194253688,547,22,25,10386750,0.08650348100423422,0.33958131915543516,0.3334570006104496,0.04021937842778794,0.04570383912248629,0.00042402634967033184,0.01840253284914757
20244,11350595,공릉1동,26489257168,1016572,2218307296,20191357326,0,392132305,23664145168,7948095720,8772268217,544,28,30,10259375,0.08374365811510173,0.3358708148371176,0.3311632395489453,0.051470588235294115,0.05514705882352941,0.0,0.01942079963564704
20251,11350595,공릉1동,24945851946,926911,1962519254,19142393344,0,386787974,22318999760,7372326519,8510967121,538,17,25,10349736,0.07867116578131879,0.3303161700020557,0.34117764907061876,0.031598513011152414,0.046468401486988845,0.0,0.020205831478289783
20252,11350595,공릉1동,27157426368,1057105,2390920984,20265493591,4509646,410872651,24401529109,8086127011,9448955746,534,25,28,10198923,0.08803930650870724,0.331377881069658,0.3479326655611905,0.04681647940074907,0.052434456928838954,0.00022252830802022778,0.02027449512418836
20253,11350595,공릉1동,26894330397,1060213,3000611473,19219906005,5484872,384289966,24129760104,7756009670,8948592166,534,20,22,10101742,0.11157041014617383,0.32142920760800614,0.33273154727801646,0.03745318352059925,0.04119850187265917,0.000285374548583803,0.01999437280806827
20254,11350595,공릉1동,27882124471,1037852,2892023891,20613807087,4835217,434652300,24865275520,7999577682,9017647980,549,26,15,10139716,0.10372322575376111,0.3217168325991668,0.32342040468900396,0.04735883424408015,0.0273224043715847,0.000234562057343076,0.021085493725907206
20211,11350600,공릉2동,10957892011,817308,1000869021,6902633228,285504546,1506409554,10016310720,4371226169,3178936664,315,17,12,7866721,0.09133773357095369,0.43641079946449585,0.2901047629241872,0.05396825396825397,0.0380952380952381,0.041361685688567774,0.21823694005490046
20212,11350600,공릉2동,13370418852,985548,1295498346,8546660508,330456356,1491846600,12200641921,5267274690,3944732748,314,24,22,7823921,0.09689287675578048,0.4317211114059381,0.29503434347607826,0.07643312101910828,0.07006369426751592,0.03866496811130853,0.17455316010312738
